web-scraper-order,web-scraper-start-url,team,team-href,name,idade,valorMercado,numero,posicao,equipa
"1668168909-1253","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Luís Neto","26/05/1988 (33)","1,50 M €","13","Defesa Central","Sporting CP"
"1668168909-1254","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","José Marsà","04/03/2002 (19)","200 mil €","63","Defesa Central","Sporting CP"
"1668168909-1255","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","João Goulart","27/01/2000 (21)","125 mil €","34","Defesa Central","Sporting CP"
"1668168909-1256","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","19/06/2002 (19)","40,00 M €","5","Lateral Esquerdo","Sporting CP"
"1668168909-1257","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","18/02/1995 (26)","8,00 M €","2","Lateral Esquerdo","Sporting CP"
"1668168909-1258","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Rúben Vinagre","09/04/1999 (22)","5,00 M €","16","Lateral Esquerdo","Sporting CP"
"1668168909-1259","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Flávio Nazinho","20/07/2003 (17)","500 mil €","71","Lateral Esquerdo","Sporting CP"
"1668168909-1260","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Pedro Porro","13/09/1999 (21)","25,00 M €","24","Lateral Direito","Sporting CP"
"1668168909-1261","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","16/05/1993 (28)","5,00 M €","47","Lateral Direito","Sporting CP"
"1668168909-1262","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","27/02/2004 (17)","3,00 M €","87","Lateral Direito","Sporting CP"
"1668168909-1263","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","João Palhinha","09/07/1995 (25)","25,00 M €","6","Médio Defensivo","Sporting CP"
"1668168909-1264","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","11/04/2001 (20)","15,00 M €","15","Médio Defensivo","Sporting CP"
"1668168909-1265","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Dário Essugo","14/03/2005 (16)","1,00 M €","84","Médio Defensivo","Sporting CP"
"1668168909-1266","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Renato Veiga","29/07/2003 (17)","","95","Médio Defensivo","Sporting CP"
"1668168909-1267","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Matheus Nunes","27/08/1998 (22)","35,00 M €","8","Médio Centro","Sporting CP"
"1668168909-1268","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Daniel Bragança","27/05/1999 (22)","7,00 M €","68","Médio Centro","Sporting CP"
"1668168909-1269","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Pedro Gonçalves","28/06/1998 (23)","30,00 M €","28","Extremo Esquerdo","Sporting CP"
"1668168909-1270","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Nuno Santos","13/02/1995 (26)","8,00 M €","11","Extremo Esquerdo","Sporting CP"
"1668168909-1271","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","14/06/1998 (23)","5,50 M €","10","Extremo Esquerdo","Sporting CP"
"1668168909-1272","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Geny Catamo","26/01/2001 (20)","800 mil €","57","Extremo Esquerdo","Sporting CP"
"1668168909-1273","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Tiago Ferreira","18/03/2002 (19)","","59","Extremo Esquerdo","Sporting CP"
"1668168909-1274","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","11/05/1992 (29)","25,00 M €","17","Extremo Direito","Sporting CP"
"1668168909-1275","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","03/12/1998 (22)","15,00 M €","23","Extremo Direito","Sporting CP"
"1668168909-1276","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","01/11/2000 (20)","6,00 M €","20","Extremo Direito","Sporting CP"
"1668168909-1277","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Tabata","30/03/1997 (24)","4,00 M €","7","Extremo Direito","Sporting CP"
"1668168909-1278","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Rodrigo Ribeiro","28/04/2005 (16)","1,00 M €","91","Segundo Avançado","Sporting CP"
"1668168909-1279","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Paulinho","09/11/1992 (28)","13,00 M €","21","Ponta de Lança","Sporting CP"
"1668168909-1280","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","Tiago Tomás","16/06/2002 (19)","7,00 M €","19","Ponta de Lança","Sporting CP"
"1668168909-1281","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","Sporting CP","https://www.transfermarkt.pt/sporting-lissabon/startseite/verein/336/saison_id/2021","","18/06/1988 (33)","1,50 M €","9","Ponta de Lança","Sporting CP"
"1668168912-1282","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Diogo Costa","19/09/1999 (21)","25,00 M €","99","Guarda-Redes","FC Porto"
"1668168912-1283","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Agustín Marchesín","16/03/1988 (33)","4,00 M €","1","Guarda-Redes","FC Porto"
"1668168912-1284","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Cláudio Ramos","16/11/1991 (29)","1,50 M €","14","Guarda-Redes","FC Porto"
"1668168912-1285","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Francisco Meixedo","19/05/2001 (20)","450 mil €","71","Guarda-Redes","FC Porto"
"1668168912-1286","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Chancel Mbemba","08/08/1994 (26)","17,00 M €","19","Defesa Central","FC Porto"
"1668168912-1287","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","04/04/1994 (27)","5,00 M €","35","Defesa Central","FC Porto"
"1668168912-1288","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","19/04/1994 (27)","3,00 M €","2","Defesa Central","FC Porto"
"1668168912-1289","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Pepe","26/02/1983 (38)","1,00 M €","3","Defesa Central","FC Porto"
"1668168912-1290","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","João Marcelo","13/06/2000 (21)","550 mil €","43","Defesa Central","FC Porto"
"1668168912-1291","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Iván Marcano","23/06/1987 (34)","500 mil €","5","Defesa Central","FC Porto"
"1668168912-1292","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Romain Correia","06/09/1999 (21)","500 mil €","44","Defesa Central","FC Porto"
"1668168912-1293","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Zé Pedro","06/06/1997 (24)","350 mil €","97","Defesa Central","FC Porto"
"1668168912-1294","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Zaidu","13/06/1997 (24)","10,00 M €","12","Lateral Esquerdo","FC Porto"
"1668168912-1295","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","20/07/1993 (27)","5,00 M €","22","Lateral Esquerdo","FC Porto"
"1668168912-1296","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","João Mendes","13/04/2000 (21)","675 mil €","55","Lateral Esquerdo","FC Porto"
"1668168912-1297","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","João Mário","03/01/2000 (21)","15,00 M €","23","Lateral Direito","FC Porto"
"1668168912-1298","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Wilson Manafá","23/07/1994 (26)","5,00 M €","18","Lateral Direito","FC Porto"
"1668168912-1299","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Nanú","17/05/1994 (27)","2,00 M €","31","Lateral Direito","FC Porto"
"1668168912-1300","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Mateus Uribe","21/03/1991 (30)","16,00 M €","8","Médio Defensivo","FC Porto"
"1668168912-1301","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","13/04/1996 (25)","12,00 M €","16","Médio Defensivo","FC Porto"
"1668168912-1302","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Mor Ndiaye","22/11/2000 (20)","850 mil €","64","Médio Defensivo","FC Porto"
"1668168912-1303","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","13/02/2000 (21)","30,00 M €","20","Médio Centro","FC Porto"
"1668168912-1304","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","02/06/1992 (29)","12,00 M €","27","Médio Centro","FC Porto"
"1668168912-1305","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","21/12/1996 (24)","5,00 M €","46","Médio Centro","FC Porto"
"1668168912-1306","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","19/04/1997 (24)","2,50 M €","28","Médio Centro","FC Porto"
"1668168912-1307","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Bernardo Folha","23/03/2002 (19)","750 mil €","87","Médio Centro","FC Porto"
"1668168912-1308","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Otávio","09/02/1995 (26)","30,00 M €","25","Médio Direito","FC Porto"
"1668168912-1309","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","24/02/1997 (24)","18,00 M €","11","Médio Esquerdo","FC Porto"
"1668168912-1310","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Fábio Vieira","30/05/2000 (21)","25,00 M €","50","Médio Ofensivo","FC Porto"
"1668168912-1311","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Vasco Sousa","03/04/2003 (18)","650 mil €","67","Médio Ofensivo","FC Porto"
"1668168912-1312","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Luis Díaz","13/01/1997 (24)","65,00 M €","7","Extremo Esquerdo","FC Porto"
"1668168912-1313","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","22/10/1997 (23)","12,00 M €","13","Extremo Esquerdo","FC Porto"
"1668168912-1314","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","","08/01/1993 (28)","1,00 M €","38","Extremo Esquerdo","FC Porto"
"1668168912-1315","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Tecatito","06/01/1993 (28)","18,00 M €","17","Extremo Direito","FC Porto"
"1668168912-1316","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","FC Porto","https://www.transfermarkt.pt/fc-porto/startseite/verein/720/saison_id/2021","Francisco Conceição","14/12/2002 (18)","8,00 M €","10","Extremo Direito","FC Porto"
